date,open,high,low,close,volume
2013-02-22,0.285345,0.289036,0.28373,0.288805,370148000
2013-02-25,0.289497,0.291804,0.283269,0.28373,644444000
2013-02-26,0.28431,0.28872,0.283382,0.287095,487504000
2013-02-27,0.287095,0.294522,0.286399,0.292434,476980000
2013-02-28,0.291505,0.298236,0.290345,0.293826,591392000
2013-03-01,0.291737,0.295915,0.289184,0.294987,389396000
2013-03-04,0.292898,0.296611,0.290577,0.293826,353680000
2013-03-05,0.295451,0.297539,0.294058,0.297075,366168000
2013-03-06,0.298932,0.301717,0.295451,0.296843,342928000
2013-03-07,0.298468,0.301485,0.294522,0.296147,314824000
2013-03-08,0.296843,0.298932,0.295451,0.297539,246464000
2013-03-11,0.294522,0.295915,0.292201,0.294754,299748000
2013-03-12,0.29429,0.296611,0.291505,0.295683,310856000
2013-03-13,0.295683,0.300789,0.292898,0.295683,485840000
2013-03-14,0.29754,0.298468,0.294058,0.295915,383304000
2013-03-15,0.295915,0.295915,0.292201,0.293362,355776000
2013-03-18,0.291505,0.294058,0.289184,0.291273,298312000
2013-03-19,0.291505,0.292898,0.287328,0.289416,355480000
2013-03-20,0.292201,0.293826,0.289648,0.292898,340588000
2013-03-21,0.291273,0.291737,0.287792,0.288256,339032000
2013-03-22,0.289184,0.290809,0.288024,0.289648,232476000
2013-03-25,0.291273,0.291505,0.285935,0.288024,362076000
2013-03-26,0.28872,0.290345,0.28756,0.290113,232540000
2013-03-27,0.288952,0.295219,0.288256,0.293594,254944000
2013-03-28,0.292898,0.298004,0.290809,0.297772,349276000
2013-04-01,0.297075,0.297075,0.285935,0.288024,442828000
2013-04-02,0.288256,0.288952,0.28315,0.285007,371524000
2013-04-03,0.284542,0.286167,0.279436,0.281525,353156000
2013-04-04,0.280597,0.285239,0.279669,0.28431,294676000
2013-04-05,0.280133,0.289184,0.279436,0.289184,551352000
2013-04-08,0.289416,0.289416,0.28315,0.288488,326660000
2013-04-09,0.28872,0.295219,0.286631,0.29313,380584000
2013-04-10,0.293362,0.298236,0.292666,0.297772,384688000
2013-04-11,0.293594,0.298236,0.285471,0.296379,969220000
2013-04-12,0.297772,0.307055,0.295219,0.303806,770548000
2013-04-15,0.302878,0.303806,0.295683,0.297539,430420000
2013-04-16,0.300325,0.302878,0.2987,0.300789,468844000
2013-04-17,0.298468,0.301253,0.294987,0.296843,532948000
2013-04-18,0.297539,0.299396,0.291041,0.291041,402548000
2013-04-19,0.290809,0.292666,0.287095,0.291737,303028000
2013-04-22,0.291505,0.294754,0.289184,0.292201,245568000
2013-04-23,0.294754,0.302878,0.29429,0.29986,376948000
2013-04-24,0.300789,0.312625,0.300557,0.310072,556556000
2013-04-25,0.311697,0.313322,0.308912,0.312625,353224000
2013-04-26,0.312161,0.312625,0.309608,0.311233,324332000
2013-04-29,0.311697,0.316107,0.310304,0.314946,269712000
2013-04-30,0.315643,0.319588,0.313554,0.319588,276712000
2013-05-01,0.319588,0.321677,0.315642,0.316803,341316000
2013-05-02,0.316571,0.321445,0.314714,0.320516,323480000
2013-05-03,0.322605,0.32423,0.320748,0.321909,293864000
2013-05-06,0.321909,0.323766,0.319124,0.320981,217116000
2013-05-07,0.320981,0.321677,0.313786,0.316803,448068000
2013-05-08,0.317267,0.324462,0.316107,0.322605,334032000
2013-05-09,0.316803,0.32423,0.316339,0.322837,566800000
2013-05-10,0.329568,0.338852,0.329568,0.337459,861136000
2013-05-13,0.335138,0.336531,0.329104,0.330496,289812000
2013-05-14,0.334442,0.338155,0.331193,0.33537,454140000
2013-05-15,0.333746,0.342333,0.333746,0.341172,313172000
2013-05-16,0.340708,0.344189,0.338387,0.339548,308368000
2013-05-17,0.341172,0.347439,0.338619,0.345118,312116000
2013-05-20,0.343725,0.345814,0.342565,0.344422,236380000
2013-05-21,0.346404,0.349437,0.342439,0.348037,357784000
2013-05-22,0.349437,0.349437,0.334508,0.335907,480404000
2013-05-23,0.331942,0.342439,0.331009,0.341272,393884000
2013-05-24,0.339406,0.342206,0.335441,0.339173,283304000
2013-05-28,0.341739,0.342672,0.335674,0.33894,279300000
2013-05-29,0.33684,0.33894,0.335441,0.33684,335052000
2013-05-30,0.336374,0.344771,0.335441,0.341272,284504000
2013-05-31,0.339406,0.344305,0.33754,0.33754,577508000
2013-06-03,0.338007,0.340573,0.330076,0.337074,444468000
2013-06-04,0.339173,0.345238,0.335441,0.33754,363676000
2013-06-05,0.337074,0.33964,0.329376,0.330309,464520000
2013-06-06,0.330309,0.334974,0.330076,0.332408,341044000
2013-06-07,0.334741,0.339173,0.333341,0.337074,274584000
2013-06-10,0.336141,0.33894,0.334274,0.33684,224148000
2013-06-11,0.332408,0.337074,0.330542,0.330542,296336000
2013-06-12,0.332175,0.334974,0.325877,0.327743,312588000
2013-06-13,0.326577,0.33684,0.326343,0.335208,236256000
2013-06-14,0.336374,0.33684,0.332408,0.334741,236012000
2013-06-17,0.337307,0.341039,0.335441,0.338007,255336000
2013-06-18,0.33964,0.343372,0.333108,0.335907,486772000
2013-06-19,0.33894,0.3611,0.337774,0.346171,1159588000
2013-06-20,0.343372,0.343838,0.334508,0.33684,628696000
2013-06-21,0.338706,0.339873,0.330775,0.336374,714228000
2013-06-24,0.331475,0.335674,0.324477,0.329376,580772000
2013-06-25,0.332875,0.333575,0.32821,0.331709,457360000
2013-06-26,0.335441,0.335907,0.328443,0.329842,579752000
2013-06-27,0.330775,0.331242,0.323311,0.32681,808036000
2013-06-28,0.32681,0.330775,0.322611,0.32751,431536000
2013-07-01,0.329842,0.330542,0.32681,0.328909,199524000
2013-07-02,0.327043,0.333575,0.325644,0.328676,256392000
2013-07-03,0.325877,0.333575,0.325877,0.329609,140388000
2013-07-05,0.330542,0.332875,0.328443,0.332175,184684000
2013-07-08,0.333108,0.334741,0.328676,0.330542,262084000
2013-07-09,0.331242,0.334274,0.330309,0.332175,157364000
2013-07-10,0.332175,0.33754,0.331242,0.336607,208468000
2013-07-11,0.338473,0.341739,0.337773,0.341272,239832000
2013-07-12,0.340573,0.344772,0.339407,0.341506,216360000
2013-07-15,0.342206,0.342206,0.335441,0.340806,201332000
2013-07-16,0.342206,0.344538,0.340573,0.342672,162560000
2013-07-17,0.342672,0.343839,0.339873,0.340806,166100000
2013-07-18,0.340339,0.341506,0.334974,0.339406,344488000
2013-07-19,0.337307,0.33894,0.328676,0.332175,480532000
2013-07-22,0.334741,0.337773,0.330542,0.331942,292384000
2013-07-23,0.336141,0.336141,0.329842,0.331475,246792000
2013-07-24,0.334508,0.335441,0.331009,0.331475,284252000
2013-07-25,0.331242,0.337074,0.328909,0.332642,243320000
2013-07-26,0.328676,0.333341,0.328676,0.331242,227360000
2013-07-29,0.330542,0.334741,0.329609,0.330542,179540000
2013-07-30,0.331709,0.340573,0.331475,0.336141,266076000
2013-07-31,0.334508,0.340106,0.334274,0.33684,270160000
2013-08-01,0.338007,0.342206,0.334041,0.341506,277648000
2013-08-02,0.340806,0.345005,0.338473,0.344305,209628000
2013-08-05,0.343372,0.347104,0.341506,0.345938,185188000
2013-08-06,0.346171,0.346871,0.340106,0.340806,206608000
2013-08-07,0.33894,0.344072,0.338707,0.340573,244380000
2013-08-08,0.342439,0.344538,0.338473,0.342905,345696000
2013-08-09,0.329376,0.343139,0.329143,0.338007,906224000
2013-08-12,0.324244,0.340106,0.305816,0.335208,257568000
2013-08-13,0.335674,0.337773,0.333575,0.336374,197468000
2013-08-14,0.335674,0.352703,0.335441,0.350603,828508000
2013-08-15,0.346871,0.355735,0.345471,0.352936,723616000
2013-08-16,0.352236,0.359234,0.351536,0.354336,660456000
2013-08-19,0.352236,0.353403,0.348504,0.348737,393432000
2013-08-20,0.34862,0.35284,0.348151,0.350496,234192000
2013-08-21,0.348386,0.35284,0.347448,0.348854,261540000
2013-08-22,0.34862,0.354012,0.34862,0.35073,129016000
2013-08-23,0.351199,0.354012,0.350027,0.35073,245120000
2013-08-26,0.350964,0.352371,0.350027,0.351433,300152000
2013-08-27,0.348151,0.350495,0.345807,0.346979,277464000
2013-08-28,0.347682,0.350261,0.345572,0.346979,318824000
2013-08-29,0.345807,0.349558,0.344869,0.346275,276216000
2013-08-30,0.34651,0.347448,0.344166,0.345807,378120000
2013-09-03,0.346744,0.350964,0.343931,0.346041,284680000
2013-09-04,0.346041,0.351433,0.345572,0.349323,222080000
2013-09-05,0.347917,0.351668,0.347682,0.350261,174904000
2013-09-06,0.350496,0.352371,0.346276,0.348854,226756000
2013-09-09,0.351668,0.354715,0.35073,0.354715,246408000
2013-09-10,0.357294,0.362452,0.355653,0.362218,292132000
2013-09-11,0.361749,0.369251,0.35917,0.368313,396164000
2013-09-12,0.366438,0.372768,0.366438,0.368079,303808000
2013-09-13,0.369251,0.372065,0.366672,0.370423,159696000
2013-09-16,0.373471,0.37605,0.369251,0.370658,231412000
2013-09-17,0.372064,0.374878,0.370423,0.37183,168608000
2013-09-18,0.372064,0.37605,0.370189,0.375112,268168000
2013-09-19,0.376753,0.377457,0.37183,0.373471,227572000
2013-09-20,0.374409,0.376753,0.369486,0.370189,356036000
2013-09-23,0.369954,0.373002,0.364562,0.366672,271244000
2013-09-24,0.366907,0.369486,0.364797,0.368079,229732000
2013-09-25,0.367376,0.371361,0.365734,0.368548,233156000
2013-09-26,0.369485,0.370189,0.365265,0.367375,148816000
2013-09-27,0.364562,0.36761,0.363156,0.365266,151920000
2013-09-30,0.361514,0.367375,0.359404,0.364797,226640000
2013-10-01,0.365266,0.366907,0.362452,0.364562,226976000
2013-10-02,0.360811,0.365734,0.360811,0.364328,162036000
2013-10-03,0.364562,0.367844,0.358936,0.360577,436768000
2013-10-04,0.360108,0.368548,0.35917,0.3655,246228000
2013-10-07,0.364093,0.368079,0.362218,0.3655,169952000
2013-10-08,0.364562,0.36972,0.359639,0.362452,290712000
2013-10-09,0.364797,0.365031,0.35495,0.356825,275860000
2013-10-10,0.359404,0.361749,0.356825,0.360811,223484000
2013-10-11,0.355184,0.359639,0.354012,0.357763,213704000
2013-10-14,0.356825,0.363155,0.356825,0.363155,166628000
2013-10-15,0.363156,0.365266,0.361046,0.36128,208820000
2013-10-16,0.36339,0.367141,0.362921,0.365734,210072000
2013-10-17,0.362921,0.367376,0.362921,0.366438,213324000
2013-10-18,0.365734,0.37183,0.364328,0.370658,255068000
2013-10-21,0.375112,0.375347,0.370423,0.371595,195008000
2013-10-22,0.371596,0.37183,0.366438,0.36972,179452000
2013-10-23,0.369017,0.369017,0.362218,0.36339,252216000
2013-10-24,0.364328,0.366672,0.360108,0.360811,236436000
2013-10-25,0.362687,0.362921,0.356122,0.357294,330492000
2013-10-28,0.356825,0.358467,0.351668,0.356591,394024000
2013-10-29,0.356122,0.357763,0.35284,0.35706,387952000
2013-10-30,0.358232,0.359873,0.353778,0.356825,204032000
2013-10-31,0.357294,0.359873,0.355419,0.356122,293368000
2013-11-01,0.357998,0.359404,0.355184,0.357763,206136000
2013-11-04,0.358935,0.358935,0.346744,0.347448,410264000
2013-11-05,0.345338,0.34862,0.341587,0.346979,422368000
2013-11-06,0.346979,0.349558,0.343462,0.349323,198044000
2013-11-07,0.348151,0.349089,0.340414,0.341118,553076000
2013-11-08,0.351668,0.365969,0.350261,0.364797,734532000
2013-11-11,0.36339,0.368782,0.362687,0.367844,297624000
2013-11-12,0.369486,0.371596,0.364328,0.368548,316032000
2013-11-13,0.36761,0.378629,0.366907,0.378629,332792000
2013-11-14,0.377457,0.382614,0.377222,0.38027,307980000
2013-11-15,0.381677,0.382146,0.375347,0.379098,450332000
2013-11-18,0.370892,0.374174,0.369017,0.369954,316948000
2013-11-19,0.368187,0.371487,0.363472,0.363944,206716000
2013-11-20,0.364179,0.365122,0.357815,0.358522,204776000
2013-11-21,0.358994,0.362058,0.357344,0.361351,213568000
2013-11-22,0.361822,0.361822,0.357108,0.357815,158668000
2013-11-25,0.357815,0.366065,0.357815,0.365594,248208000
2013-11-26,0.369601,0.372665,0.367244,0.368658,753176000
2013-11-27,0.368422,0.371251,0.366065,0.370072,181272000
2013-11-29,0.370072,0.371015,0.365358,0.367715,116964000
2013-12-02,0.366301,0.373844,0.365594,0.371251,373872000
2013-12-03,0.371251,0.376201,0.368658,0.371015,290560000
2013-12-04,0.370072,0.376908,0.369129,0.376201,493176000
2013-12-05,0.376908,0.376908,0.369601,0.370072,271812000
2013-12-06,0.374551,0.374551,0.363708,0.364651,281000000
2013-12-09,0.364651,0.365829,0.357815,0.358522,385220000
2013-12-10,0.358522,0.368422,0.358051,0.366772,524268000
2013-12-11,0.367479,0.367951,0.362529,0.363237,414156000
2013-12-12,0.362058,0.363944,0.355458,0.356165,258724000
2013-12-13,0.356872,0.359465,0.353572,0.354044,184588000
2013-12-16,0.35428,0.35758,0.354044,0.354515,237620000
2013-12-17,0.354279,0.357108,0.351215,0.356165,274104000
2013-12-18,0.356872,0.361822,0.352394,0.361115,426232000
2013-12-19,0.360644,0.363001,0.358287,0.362529,258544000
2013-12-20,0.363237,0.370072,0.362294,0.369837,382080000
2013-12-23,0.371958,0.375022,0.368894,0.371958,168568000
2013-12-24,0.374079,0.374079,0.369129,0.372901,79600000
2013-12-26,0.374315,0.375494,0.368422,0.369365,168920000
2013-12-27,0.371251,0.372194,0.369129,0.371487,210976000
2013-12-30,0.371722,0.376672,0.371251,0.376437,248180000
2013-12-31,0.377144,0.379501,0.374787,0.377615,235776000
2014-01-02,0.375258,0.376672,0.370544,0.373844,260092000
2014-01-03,0.374551,0.375258,0.368187,0.369365,259332000
2014-01-06,0.373137,0.377144,0.369601,0.374315,409492000
2014-01-07,0.378087,0.381858,0.375494,0.380444,333288000
2014-01-08,0.381858,0.387515,0.380444,0.38563,308192000
2014-01-09,0.379737,0.380444,0.370072,0.371251,292172000
2014-01-10,0.37243,0.375022,0.367479,0.370779,218492000
2014-01-13,0.370779,0.373137,0.361351,0.362058,243332000
2014-01-14,0.363944,0.37408,0.362294,0.373372,241828000
2014-01-15,0.375022,0.378794,0.373372,0.377379,175044000
2014-01-16,0.377379,0.379265,0.375729,0.378558,220652000
2014-01-17,0.378558,0.383037,0.374551,0.376908,340400000
2014-01-21,0.377379,0.380679,0.374315,0.378322,246076000
2014-01-22,0.37903,0.379501,0.373372,0.377851,337940000
2014-01-23,0.376672,0.38068,0.373608,0.376437,185028000
2014-01-24,0.373372,0.374787,0.366772,0.366772,246696000
2014-01-27,0.366772,0.371958,0.362294,0.364415,233812000
2014-01-28,0.363708,0.368187,0.362294,0.367951,167996000
2014-01-29,0.366537,0.368658,0.36418,0.364415,162944000
2014-01-30,0.366537,0.371251,0.365358,0.370544,202896000
2014-01-31,0.365358,0.372194,0.365122,0.370072,335348000
2014-02-03,0.372665,0.373136,0.363708,0.365122,431728000
2014-02-04,0.364887,0.367951,0.363001,0.367244,280692000
2014-02-05,0.364651,0.365829,0.361115,0.363944,214676000
2014-02-06,0.364415,0.369601,0.363944,0.368658,168380000
2014-02-07,0.369601,0.374551,0.366301,0.374079,157248000
2014-02-10,0.373608,0.380208,0.373372,0.375258,324372000
2014-02-11,0.377379,0.383979,0.375494,0.383037,235384000
2014-02-12,0.384215,0.399537,0.384215,0.396708,744528000
2014-02-13,0.406608,0.411558,0.399537,0.409201,902836000
2014-02-14,0.405429,0.423108,0.405194,0.422165,817536000
2014-02-18,0.422401,0.423815,0.418394,0.42193,428988000
2014-02-19,0.42193,0.431358,0.420044,0.427587,450340000
2014-02-20,0.42853,0.443615,0.427822,0.442672,398088000
2014-02-21,0.441965,0.447622,0.436544,0.439372,451052000
2014-02-24,0.43843,0.449037,0.434422,0.445737,403112000
2014-02-25,0.445145,0.447039,0.438988,0.443724,242184000
2014-02-26,0.442777,0.449407,0.441593,0.443014,360884000
2014-02-27,0.443014,0.447513,0.436858,0.438041,388848000
2014-02-28,0.435674,0.439936,0.428807,0.4352,321692000
2014-03-03,0.425492,0.433069,0.421704,0.433069,375948000
2014-03-04,0.4352,0.440409,0.43449,0.437568,260344000
2014-03-05,0.437094,0.441593,0.4352,0.441356,241472000
2014-03-06,0.442067,0.444434,0.43449,0.4352,290144000
2014-03-07,0.437094,0.437805,0.431412,0.434726,268452000
2014-03-10,0.433306,0.4352,0.426439,0.428333,300888000
2014-03-11,0.430464,0.436384,0.429044,0.432596,297220000
2014-03-12,0.430464,0.436384,0.428807,0.433779,239428000
2014-03-13,0.434727,0.436384,0.417915,0.420046,385172000
2014-03-14,0.415784,0.425729,0.415784,0.42194,460048000
2014-03-17,0.423124,0.426202,0.421467,0.42194,299656000
2014-03-18,0.423598,0.434727,0.421704,0.431885,293904000
2014-03-19,0.4352,0.447749,0.434016,0.439462,366168000
2014-03-20,0.437094,0.443487,0.4352,0.439699,191800000
2014-03-21,0.443487,0.447039,0.436621,0.438989,566116000
2014-03-24,0.439225,0.442777,0.430465,0.436858,306096000
2014-03-25,0.441593,0.442067,0.433543,0.436858,304424000
2014-03-26,0.440883,0.44917,0.423124,0.426913,557756000
2014-03-27,0.425966,0.429517,0.416494,0.42123,540728000
2014-03-28,0.42052,0.426439,0.419336,0.423835,398820000
2014-03-31,0.424545,0.428334,0.421704,0.424071,273404000
2014-04-01,0.437568,0.446802,0.432359,0.441593,656272000
2014-04-02,0.441593,0.44254,0.436858,0.438752,239948000
2014-04-03,0.439699,0.454142,0.439462,0.443487,599548000
2014-04-04,0.445855,0.44846,0.42786,0.429754,368032000
2014-04-07,0.429991,0.439462,0.427623,0.431175,428576000
2014-04-08,0.431175,0.447749,0.430464,0.446565,470692000
2014-04-09,0.448697,0.452485,0.44254,0.446092,421968000
2014-04-10,0.444198,0.450354,0.433779,0.4352,372748000
2014-04-11,0.431885,0.438515,0.423361,0.429044,353112000
2014-04-14,0.431885,0.435437,0.429044,0.433779,290184000
2014-04-15,0.434253,0.439225,0.429991,0.436858,304636000
2014-04-16,0.438989,0.439462,0.432359,0.437805,235136000
2014-04-17,0.436147,0.443487,0.4352,0.439462,153532000
2014-04-21,0.439699,0.444198,0.436858,0.443014,117004000
2014-04-22,0.443724,0.449644,0.441356,0.446802,255120000
2014-04-23,0.447512,0.453195,0.446802,0.452011,261580000
2014-04-24,0.455089,0.460772,0.455089,0.456037,391492000
2014-04-25,0.45509,0.459352,0.44254,0.443487,313600000
2014-04-28,0.447039,0.449407,0.436147,0.441593,226788000
2014-04-29,0.443251,0.444198,0.437568,0.44254,171300000
2014-04-30,0.44183,0.442303,0.436384,0.437331,305740000
2014-05-01,0.443961,0.444908,0.436147,0.439699,198104000
2014-05-02,0.44183,0.44183,0.433779,0.436384,156376000
2014-05-05,0.43591,0.444435,0.435437,0.44112,239260000
2014-05-06,0.445382,0.44917,0.430938,0.432122,416188000
2014-05-07,0.432122,0.436147,0.42786,0.432596,293900000
2014-05-08,0.430938,0.444908,0.428807,0.438041,432728000
2014-05-09,0.424782,0.428807,0.419336,0.427386,539532000
2014-05-12,0.428334,0.440883,0.428097,0.439936,299856000
2014-05-13,0.434016,0.44112,0.431412,0.432832,221104000
2014-05-14,0.433069,0.434727,0.428334,0.42857,214320000
2014-05-15,0.427623,0.429991,0.42194,0.426202,325896000
2014-05-16,0.422888,0.428333,0.422888,0.425255,283960000
2014-05-19,0.429754,0.441356,0.42786,0.438989,360076000
2014-05-20,0.439107,0.440297,0.431733,0.433874,256200000
2014-05-21,0.435539,0.439345,0.431258,0.433874,216712000
2014-05-22,0.432923,0.438156,0.432923,0.435777,130364000
2014-05-23,0.438156,0.441962,0.435539,0.439821,182656000
2014-05-27,0.442438,0.447671,0.44101,0.447671,209680000
2014-05-28,0.449336,0.454331,0.445054,0.451477,224676000
2014-05-29,0.451239,0.455045,0.449812,0.450763,171884000
2014-05-30,0.450763,0.453142,0.448384,0.451952,239128000
2014-06-02,0.45338,0.456234,0.446719,0.450525,181500000
2014-06-03,0.451477,0.451952,0.442675,0.448622,243212000
2014-06-04,0.447433,0.452428,0.447195,0.449098,161236000
2014-06-05,0.449812,0.452428,0.447195,0.451001,188696000
2014-06-06,0.453142,0.45671,0.451477,0.452666,161052000
2014-06-09,0.45219,0.457423,0.449098,0.453142,247456000
2014-06-10,0.451477,0.457661,0.449574,0.45552,217608000
2014-06-11,0.453855,0.462657,0.453855,0.461467,266228000
2014-06-12,0.461467,0.466462,0.457423,0.464322,337148000
2014-06-13,0.469079,0.469317,0.460278,0.464797,227852000
2014-06-16,0.462657,0.466462,0.459326,0.46337,198620000
2014-06-17,0.463846,0.468366,0.461467,0.466463,157608000
2014-06-18,0.465273,0.468128,0.460992,0.465987,215536000
2014-06-19,0.457424,0.459802,0.451953,0.455283,474592000
2014-06-20,0.456472,0.458137,0.446719,0.450287,353148000
2014-06-23,0.444341,0.445292,0.439107,0.445054,414200000
2014-06-24,0.444341,0.447909,0.436253,0.438156,275780000
2014-06-25,0.439345,0.442913,0.435302,0.442676,215420000
2014-06-26,0.442675,0.442913,0.435302,0.436729,256908000
2014-06-27,0.436253,0.439821,0.433637,0.437205,302820000
2014-06-30,0.43554,0.4422,0.43554,0.441011,180512000
2014-07-01,0.440535,0.448622,0.439108,0.446006,321180000
2014-07-02,0.444341,0.446244,0.441724,0.444341,179284000
2014-07-03,0.440297,0.449574,0.440297,0.448384,136892000
2014-07-07,0.449098,0.449336,0.444103,0.444816,127496000
2014-07-08,0.443627,0.44553,0.436967,0.441248,221940000
2014-07-09,0.445054,0.456472,0.441724,0.454569,387668000
2014-07-10,0.446006,0.454093,0.442438,0.45219,266308000
2014-07-11,0.452666,0.454569,0.451001,0.453142,191188000
2014-07-14,0.455045,0.46004,0.45338,0.458851,272636000
2014-07-15,0.459564,0.461943,0.456472,0.460754,395440000
2014-07-16,0.462657,0.466225,0.457661,0.460278,319728000
2014-07-17,0.455045,0.463846,0.455045,0.459089,324832000
2014-07-18,0.449574,0.453142,0.437918,0.438632,567816000
2014-07-21,0.436967,0.444341,0.436967,0.441248,243364000
2014-07-22,0.444579,0.446957,0.438394,0.439345,298816000
2014-07-23,0.439583,0.439821,0.429593,0.430068,297352000
2014-07-24,0.432447,0.433636,0.42769,0.430782,254576000
2014-07-25,0.429355,0.430306,0.422457,0.42317,266132000
2014-07-28,0.425073,0.425073,0.414369,0.421505,330352000
2014-07-29,0.421743,0.428641,0.421505,0.422932,217972000
2014-07-30,0.425549,0.431258,0.42436,0.430068,246184000
2014-07-31,0.424835,0.428165,0.415558,0.416272,401880000
2014-08-01,0.416272,0.42317,0.414845,0.420792,219884000
2014-08-04,0.420316,0.423884,0.417699,0.41984,241724000
2014-08-05,0.418651,0.426263,0.415083,0.420078,298136000
2014-08-06,0.417223,0.424835,0.414131,0.419602,223456000
2014-08-07,0.42317,0.426976,0.412466,0.415321,407696000
2014-08-08,0.433399,0.454331,0.433399,0.451952,894348000
2014-08-11,0.452428,0.454331,0.448384,0.449574,344624000
2014-08-12,0.449336,0.451952,0.444578,0.449574,296152000
2014-08-13,0.450287,0.455996,0.447433,0.45219,256596000
2014-08-14,0.453855,0.453855,0.445292,0.447195,255992000
2014-08-15,0.448622,0.455521,0.444341,0.452904,369796000
2014-08-18,0.454807,0.459564,0.450287,0.459089,284076000
2014-08-19,0.459208,0.465181,0.457536,0.462792,248260000
2014-08-20,0.461119,0.46327,0.45873,0.459925,221468000
2014-08-21,0.45873,0.461119,0.454907,0.455624,272796000
2014-08-22,0.455146,0.459686,0.452279,0.455863,251224000
2014-08-25,0.457775,0.46088,0.455624,0.45658,153380000
2014-08-26,0.457774,0.465659,0.456102,0.464703,269636000
2014-08-27,0.461836,0.46542,0.45873,0.459447,182972000
2014-08-28,0.458491,0.464225,0.457058,0.46327,179704000
2014-08-29,0.464942,0.465659,0.459925,0.464703,207932000
2014-09-02,0.465898,0.465898,0.461597,0.465898,192636000
2014-09-03,0.468287,0.471871,0.465181,0.470198,259456000
2014-09-04,0.469482,0.481428,0.469243,0.478561,491832000
2014-09-05,0.478083,0.480233,0.474021,0.477127,253792000
2014-09-08,0.476649,0.477605,0.470915,0.472827,319288000
2014-09-09,0.470676,0.473782,0.466376,0.466853,198588000
2014-09-10,0.469482,0.470198,0.464225,0.468526,172376000
2014-09-11,0.465181,0.466853,0.45873,0.463748,250720000
2014-09-12,0.466615,0.466615,0.456341,0.456819,262536000
2014-09-15,0.458252,0.458969,0.448695,0.450607,294152000
2014-09-16,0.449412,0.459686,0.447979,0.457297,219936000
2014-09-17,0.456102,0.461836,0.453952,0.457536,173584000
2014-09-18,0.460403,0.464942,0.458969,0.464464,219604000
2014-09-19,0.465898,0.466376,0.455146,0.455863,601316000
2014-09-22,0.465181,0.465181,0.450846,0.451324,221464000
2014-09-23,0.448934,0.45443,0.447262,0.449412,196144000
2014-09-24,0.449173,0.453474,0.448695,0.45204,159592000
2014-09-25,0.451563,0.452757,0.441289,0.442245,298440000
2014-09-26,0.443678,0.446545,0.441767,0.4432,241188000
2014-09-29,0.439616,0.44559,0.435316,0.442484,208540000
2014-09-30,0.440572,0.443917,0.435555,0.440811,277204000
2014-10-01,0.441528,0.444634,0.435316,0.43651,350976000
2014-10-02,0.435794,0.437944,0.424564,0.434599,288996000
2014-10-03,0.437227,0.4432,0.435555,0.435555,239140000
2014-10-06,0.437227,0.440811,0.430059,0.432927,199032000
2014-10-07,0.431015,0.435316,0.427909,0.428387,301896000
2014-10-08,0.427909,0.438422,0.424564,0.436271,260172000
2014-10-09,0.43436,0.434838,0.424325,0.427909,306956000
2014-10-10,0.424564,0.425998,0.402345,0.402584,691376000
2014-10-13,0.405212,0.413335,0.400672,0.40115,397628000
2014-10-14,0.406645,0.421697,0.404256,0.410468,376620000
2014-10-15,0.404495,0.41883,0.401867,0.41668,404428000
2014-10-16,0.409273,0.421697,0.408318,0.416919,351116000
2014-10-17,0.421936,0.426715,0.41453,0.416202,290716000
2014-10-20,0.416202,0.423609,0.413335,0.419786,200336000
2014-10-21,0.422892,0.438183,0.421697,0.437705,351092000
2014-10-22,0.436988,0.438422,0.427431,0.427431,239512000
2014-10-23,0.434838,0.440094,0.431732,0.436988,214476000
2014-10-24,0.439616,0.444156,0.436988,0.441528,210156000
2014-10-27,0.441289,0.443439,0.43651,0.441767,145092000
2014-10-28,0.440572,0.452757,0.440094,0.452279,192580000
2014-10-29,0.450368,0.452996,0.445351,0.449412,168340000
2014-10-30,0.448218,0.450129,0.440811,0.446545,170260000
2014-10-31,0.456819,0.467092,0.45443,0.466853,256316000
2014-11-03,0.477605,0.479277,0.472349,0.474738,308732000
2014-11-04,0.477844,0.482622,0.469959,0.48095,360196000
2014-11-05,0.483817,0.484056,0.477366,0.48095,335652000
2014-11-06,0.481906,0.483817,0.474499,0.4831,394088000
2014-11-07,0.488596,0.49433,0.468048,0.472827,450800000
2014-11-10,0.472349,0.481428,0.471154,0.478322,293388000
2014-11-11,0.475455,0.478083,0.468526,0.472588,212992000
2014-11-12,0.470915,0.47211,0.463031,0.469482,204584000
2014-11-13,0.471154,0.471871,0.46327,0.467092,225328000
2014-11-14,0.46757,0.472827,0.463031,0.472827,160248000
2014-11-17,0.470676,0.475694,0.46757,0.470676,158732000
2014-11-18,0.470915,0.4831,0.46972,0.481905,207772000
2014-11-19,0.482265,0.483705,0.475068,0.480106,240300000
2014-11-20,0.476747,0.488504,0.475307,0.488024,220968000
2014-11-21,0.492343,0.493062,0.486584,0.490663,198976000
2014-11-24,0.491863,0.495942,0.489943,0.493782,136004000
2014-11-25,0.492822,0.497141,0.491863,0.493542,190240000
2014-11-26,0.490663,0.50242,0.490423,0.50194,219264000
2014-11-28,0.50362,0.506019,0.499061,0.50314,124832000
2014-12-01,0.50098,0.503859,0.493063,0.493782,190060000
2014-12-02,0.493302,0.496662,0.488744,0.494502,245952000
2014-12-03,0.496902,0.507459,0.495462,0.507219,284424000
2014-12-04,0.506499,0.508418,0.499301,0.50266,185332000
